Path,Class,Spectrogram
Data/Audio/Male/TMIT/SX96.wav,Male-TMIT,"[[1.57748618e-05 3.98251686e-05 1.64646444e-05 ... 1.72021173e-04
  9.24017397e-04 1.79737381e-08]
 [1.55575573e-04 2.29997342e-04 5.06232027e-05 ... 5.96482249e-04
  2.13244767e-03 4.41979391e-05]
 [4.63529635e-04 6.20134815e-04 8.04135780e-05 ... 1.20887440e-03
  2.97031272e-03 2.66692834e-04]
 ...
 [4.77474600e-07 1.23910084e-07 2.39430005e-06 ... 3.19983513e-07
  1.08999632e-06 8.43131693e-06]
 [6.73481907e-07 1.08171584e-07 2.34170261e-06 ... 1.28840384e-07
  6.26737005e-07 1.13398937e-05]
 [3.76095699e-07 5.56171678e-08 1.15958665e-06 ... 2.18657501e-08
  2.21082033e-07 6.23101050e-06]]"
Data/Audio/Male/TMIT/SI816.wav,Male-TMIT,"[[3.58040488e-05 8.92160402e-04 3.58395133e-04 ... 9.23238895e-06
  9.39862548e-06 2.44106608e-03]
 [1.25605817e-04 1.89986103e-03 7.53199682e-04 ... 5.17871558e-05
  5.10564889e-04 5.71542280e-03]
 [2.71098019e-04 2.18696496e-03 8.30573961e-04 ... 1.53498564e-04
  1.78729184e-03 8.05406645e-03]
 ...
 [1.89617560e-06 1.19915003e-05 4.15017183e-07 ... 7.55295730e-07
  2.62407002e-06 2.00042200e-06]
 [2.47367643e-06 1.05732615e-05 2.88492799e-07 ... 9.71680038e-07
  2.16997341e-06 1.36779875e-06]
 [1.36366850e-06 5.02569355e-06 1.12284894e-07 ... 5.23844847e-07
  1.00682951e-06 5.65444282e-07]]"
Data/Audio/Male/TMIT/SX70.wav,Male-TMIT,"[[5.08558769e-05 1.53883848e-05 7.27160586e-05 ... 2.59738998e-04
  3.48560159e-09 6.04337038e-05]
 [1.14355804e-04 2.04675307e-04 1.25202452e-04 ... 6.24920474e-04
  2.14277476e-04 3.90602770e-04]
 [1.45358135e-04 6.86659361e-04 8.32488004e-05 ... 8.84696550e-04
  7.70313316e-04 1.07835350e-03]
 ...
 [8.11873360e-06 7.18886076e-06 5.77510946e-07 ... 4.16918482e-07
  5.53715552e-07 6.28090717e-08]
 [9.11412099e-06 8.88808700e-06 1.52248873e-07 ... 1.24217905e-07
  1.69220044e-07 2.54583199e-08]
 [4.74776971e-06 4.78578613e-06 1.61454472e-09 ... 2.62712990e-10
  9.55167767e-09 7.96237831e-09]]"
Data/Audio/Male/TMIT/SX345.wav,Male-TMIT,"[[5.18963025e-05 2.06226432e-05 3.17123886e-05 ... 1.92626903e-04
  8.50107608e-05 2.46779498e-04]
 [1.11124864e-04 6.54139949e-05 7.01784447e-05 ... 4.70143510e-04
  2.68305419e-04 5.67635638e-04]
 [1.28019747e-04 1.33375972e-04 8.98909711e-05 ... 6.73414848e-04
  5.31805388e-04 7.34608329e-04]
 ...
 [1.92809075e-05 5.75370541e-06 2.05539800e-05 ... 2.72531452e-06
  3.31534153e-07 2.44870694e-06]
 [2.16618228e-05 4.70132045e-06 2.26808606e-05 ... 8.31746945e-07
  1.86018063e-08 2.43835302e-06]
 [1.12825383e-05 2.14431793e-06 1.17086538e-05 ... 7.99175481e-08
  5.66761249e-10 1.21085384e-06]]"
Data/Audio/Male/TMIT/SX51.wav,Male-TMIT,"[[1.75831985e-04 1.28386637e-05 2.44929925e-05 ... 3.01445962e-05
  1.12219469e-03 1.10763521e-03]
 [3.68823210e-04 2.32818911e-05 1.17011405e-04 ... 2.13532967e-05
  2.81676906e-03 2.30423966e-03]
 [4.02265170e-04 1.58954990e-05 2.85027170e-04 ... 1.72785003e-04
  4.28638421e-03 2.54101725e-03]
 ...
 [1.40451414e-06 9.85169279e-08 7.37007485e-06 ... 1.05405445e-06
  1.40642596e-05 2.76285141e-06]
 [5.21826962e-07 1.02929455e-07 7.82329153e-06 ... 1.62828405e-06
  1.27828343e-05 2.81760322e-06]
 [9.35428801e-08 5.64474192e-08 3.98580050e-06 ... 9.36079800e-07
  6.09898643e-06 1.42886188e-06]]"
Data/Audio/Male/TMIT/SI532.wav,Male-TMIT,"[[5.7044734e-05 4.7860776e-05 7.2528725e-05 ... 1.4110395e-02
  1.1538563e-03 1.2944252e-04]
 [1.3346644e-04 1.9541508e-04 2.0258316e-04 ... 3.2540165e-02
  2.5245745e-03 8.7070419e-04]
 [1.8763333e-04 4.5927954e-04 3.6050053e-04 ... 4.3360326e-02
  3.1608748e-03 2.5717597e-03]
 ...
 [7.9482843e-06 2.0478021e-06 1.0000887e-05 ... 1.9553416e-07
  3.9710089e-06 1.2201299e-06]
 [7.9048632e-06 2.9999985e-06 1.1413506e-05 ... 2.1806331e-07
  4.2531328e-06 1.1859549e-06]
 [3.9166021e-06 1.6953169e-06 5.9664339e-06 ... 1.1599465e-07
  2.1680594e-06 5.8069088e-07]]"
Data/Audio/Male/TMIT/SI1256.wav,Male-TMIT,"[[2.6475554e-04 4.0546185e-04 6.9019265e-08 ... 7.7595434e-04
  7.9133245e-04 1.8241710e-04]
 [6.3514354e-04 8.4612292e-04 4.9447783e-07 ... 1.6755592e-03
  1.8972302e-03 4.6106524e-04]
 [8.9937408e-04 9.4615202e-04 1.8965154e-06 ... 1.9441358e-03
  2.7268687e-03 7.1709690e-04]
 ...
 [1.1301724e-06 1.2809157e-06 1.2815027e-06 ... 6.5224623e-07
  1.1155993e-06 7.5903245e-08]
 [1.3165351e-06 7.9238396e-07 1.1905329e-06 ... 7.1181495e-07
  1.4059884e-06 2.5482208e-07]
 [6.9347089e-07 3.0310784e-07 5.6446333e-07 ... 3.6241735e-07
  7.6137218e-07 1.7269271e-07]]"
Data/Audio/Male/TMIT/SI1755.wav,Male-TMIT,"[[2.9948488e-04 4.7875829e-03 4.3726298e-03 ... 8.2971846e-06
  2.7303636e-04 1.4507938e-04]
 [1.3784473e-03 8.7478356e-03 9.0322839e-03 ... 6.9680864e-05
  6.5161253e-04 4.1541131e-04]
 [3.3579636e-03 6.4215474e-03 1.0007247e-02 ... 1.8874907e-04
  9.0238475e-04 7.3101884e-04]
 ...
 [2.4292081e-06 5.2785576e-06 8.8993608e-07 ... 4.1914741e-06
  1.2168512e-07 6.4095126e-08]
 [3.4623781e-06 4.0365730e-06 1.4288602e-06 ... 3.4258469e-06
  6.6720652e-08 2.4159711e-08]
 [1.9242884e-06 1.7720191e-06 8.3258897e-07 ... 1.5639387e-06
  2.1364876e-08 7.2398620e-09]]"
Data/Audio/Male/TMIT/SX450.wav,Male-TMIT,"[[9.79844554e-05 1.05786872e-04 2.57551961e-04 ... 2.29048078e-06
  1.09608599e-03 5.00770402e-04]
 [4.26585902e-04 4.12928290e-04 4.87884565e-04 ... 2.53275153e-04
  2.34761485e-03 1.24234904e-03]
 [9.30557901e-04 8.98781698e-04 4.05911531e-04 ... 9.53160285e-04
  2.71482207e-03 1.89318589e-03]
 ...
 [2.20340212e-06 6.66685173e-06 6.18372223e-06 ... 1.83304985e-06
  8.57548571e-07 1.16524006e-07]
 [2.25766507e-06 6.66778851e-06 7.73243482e-06 ... 5.55318991e-07
  4.09463667e-07 1.20501042e-07]
 [1.12686325e-06 3.32441664e-06 4.14541546e-06 ... 8.50245740e-08
  1.39177175e-07 5.93464655e-08]]"
Data/Audio/Male/TMIT/SX45.wav,Male-TMIT,"[[2.0351488e-04 1.5921016e-05 1.0631326e-04 ... 4.6090259e-05
  1.1281229e-04 1.5734897e-04]
 [5.4003060e-04 3.1014805e-04 5.8487436e-04 ... 1.4465368e-04
  2.3986879e-04 3.3438788e-04]
 [1.0080936e-03 1.0071365e-03 2.0107694e-03 ... 2.8610422e-04
  2.7729807e-04 3.9074736e-04]
 ...
 [4.2726215e-06 1.1972386e-06 2.7240883e-06 ... 1.0177264e-06
  2.7161952e-05 2.8639606e-06]
 [3.9164302e-06 1.3109376e-06 2.5912027e-06 ... 4.6806008e-07
  2.8140206e-05 2.7116723e-06]
 [1.8810780e-06 6.7250812e-07 1.2695064e-06 ... 1.5478456e-07
  1.4208355e-05 1.3074562e-06]]"
Data/Audio/Male/TMIT/SI1192.wav,Male-TMIT,"[[4.57862768e-07 6.07918810e-05 1.66341808e-04 ... 1.62975211e-05
  1.92465639e-04 2.71414785e-04]
 [1.48317267e-05 1.31666922e-04 3.58909310e-04 ... 5.45380935e-05
  4.70998202e-04 5.91458171e-04]
 [4.42462660e-05 1.59735733e-04 4.17514908e-04 ... 1.45659782e-04
  7.58224516e-04 6.92690141e-04]
 ...
 [1.21182063e-06 8.22020138e-06 4.01521584e-06 ... 3.72807631e-06
  9.93194135e-06 2.11801151e-07]
 [3.29989291e-07 6.08718983e-06 6.18663307e-06 ... 1.71446038e-06
  1.36689423e-05 6.86649599e-08]
 [1.06859614e-08 2.60718002e-06 3.53413225e-06 ... 4.51681728e-07
  7.57074440e-06 3.92331430e-08]]"
Data/Audio/Male/TMIT/SX186.wav,Male-TMIT,"[[4.92763764e-04 6.55001437e-04 1.04565966e-04 ... 9.14311223e-03
  1.07372203e-03 3.61165730e-03]
 [1.10930332e-03 1.40988349e-03 2.11323029e-04 ... 1.87698398e-02
  3.59294214e-03 1.07631218e-02]
 [1.41719275e-03 1.71228324e-03 2.09680758e-04 ... 1.93989929e-02
  7.99693074e-03 2.04239655e-02]
 ...
 [1.95345319e-06 1.53568647e-06 2.53010597e-07 ... 1.88687613e-06
  2.25147141e-06 2.61340375e-07]
 [2.08918027e-06 1.51566348e-06 5.87062345e-08 ... 1.52898110e-06
  1.88654883e-06 4.67860900e-07]
 [1.06873858e-06 7.57620796e-07 1.06492176e-10 ... 7.01273223e-07
  8.81401093e-07 2.78782096e-07]]"
Data/Audio/Male/TMIT/SX75.wav,Male-TMIT,"[[1.5706638e-03 1.6946666e-03 9.5903313e-05 ... 3.6995003e-05
  5.7717440e-05 3.2904767e-04]
 [3.3588314e-03 5.0060297e-03 4.0949471e-03 ... 7.0846472e-05
  2.0927074e-04 6.6455361e-04]
 [3.9248420e-03 9.0328194e-03 1.3926598e-02 ... 6.0773524e-05
  4.4029736e-04 6.6897366e-04]
 ...
 [8.0207377e-07 1.7743018e-06 3.1840639e-07 ... 1.1049073e-06
  5.2224470e-07 3.5709040e-06]
 [4.9758398e-07 2.1799660e-06 3.9186816e-07 ... 1.0405371e-06
  4.1158995e-07 2.8009908e-06]
 [1.8411436e-07 1.1641523e-06 2.1153473e-07 ... 5.0483146e-07
  1.8619460e-07 1.2634412e-06]]"
Data/Audio/Male/TMIT/SX262.wav,Male-TMIT,"[[7.91074053e-05 1.13662391e-05 5.82606772e-05 ... 2.86051963e-05
  2.19855865e-04 2.88841164e-07]
 [1.73457214e-04 2.91767938e-05 1.54142472e-04 ... 8.10639904e-05
  5.35501633e-04 5.71324972e-06]
 [2.25515978e-04 6.01180764e-05 2.57747597e-04 ... 1.49463332e-04
  7.52667314e-04 1.51293398e-05]
 ...
 [2.93753442e-06 9.26491239e-08 1.47215042e-06 ... 1.22742945e-08
  5.34985418e-07 5.61086426e-06]
 [3.48273625e-06 1.41676324e-07 1.68229872e-06 ... 5.00984054e-09
  1.02177228e-06 4.56524458e-06]
 [1.84051953e-06 8.23843749e-08 8.84282827e-07 ... 8.04817279e-09
  6.16519344e-07 2.06323466e-06]]"
Data/Audio/Male/TMIT/SI1690.wav,Male-TMIT,"[[8.4341882e-05 1.3785010e-03 6.9360819e-04 ... 1.4499464e-08
  2.2519892e-04 1.1686694e-04]
 [3.3027926e-04 2.8888525e-03 1.5208003e-03 ... 1.0815844e-05
  5.7606376e-04 1.7532220e-04]
 [6.8704621e-04 3.1918217e-03 1.8245926e-03 ... 2.1869544e-05
  9.5325190e-04 5.1905670e-05]
 ...
 [2.9597804e-06 3.1782236e-06 1.6615720e-06 ... 1.4122955e-07
  1.2831732e-06 5.8904548e-06]
 [1.0232804e-06 1.6069234e-06 1.6834009e-06 ... 2.6562060e-07
  4.3205628e-07 5.8789392e-06]
 [1.3412810e-07 4.8081773e-07 8.4017807e-07 ... 1.6009777e-07
  5.7140614e-08 2.9383216e-06]]"
Data/Audio/Male/TMIT/SX31.wav,Male-TMIT,"[[9.1105983e-05 1.3578564e-04 5.4896627e-06 ... 2.1628188e-05
  1.4612254e-03 1.2866844e-03]
 [2.3473054e-04 3.3750874e-04 7.8419143e-05 ... 6.8759517e-05
  4.0798644e-03 3.0649302e-03]
 [3.5785526e-04 5.2534282e-04 2.5732629e-04 ... 1.3877964e-04
  6.6562905e-03 4.7763330e-03]
 ...
 [1.3933063e-06 1.2076760e-06 2.0122832e-07 ... 1.9184429e-06
  2.8767190e-08 8.0228062e-08]
 [1.2415912e-06 8.3979774e-07 4.4729478e-07 ... 1.1495447e-06
  8.9046930e-09 4.6957624e-08]
 [5.9167587e-07 3.6094465e-07 2.7842191e-07 ... 4.4279230e-07
  1.1540685e-08 1.7565220e-08]]"
Data/Audio/Male/TMIT/SI2320.wav,Male-TMIT,"[[5.3337935e-05 2.1245558e-05 1.1230635e-03 ... 1.2923630e-04
  2.8267197e-04 1.7096991e-04]
 [3.5958484e-04 1.1714001e-04 2.2189624e-03 ... 2.7538714e-04
  6.7995221e-04 4.0439930e-04]
 [9.1945747e-04 2.9540376e-04 2.1143674e-03 ... 3.1156899e-04
  1.0218727e-03 5.9238373e-04]
 ...
 [2.2213406e-07 4.3679198e-09 4.3748386e-07 ... 1.9004432e-06
  1.2956648e-06 4.0520858e-06]
 [2.4833753e-07 6.6212031e-09 1.4581906e-07 ... 1.9401673e-06
  6.0476867e-07 4.9924070e-06]
 [1.2707827e-07 3.1624916e-09 1.9529066e-08 ... 9.7665077e-07
  1.5765367e-07 2.6738808e-06]]"
Data/Audio/Male/TMIT/SX141.wav,Male-TMIT,"[[1.5791820e-04 2.0769433e-04 1.3042930e-04 ... 4.8913258e-05
  3.0122831e-06 4.2044112e-04]
 [3.2987527e-04 4.5333235e-04 2.7196505e-04 ... 1.4434206e-04
  1.9941137e-05 9.0526330e-04]
 [3.6548689e-04 5.5887108e-04 2.9365873e-04 ... 2.8076273e-04
  4.4291115e-05 1.0613418e-03]
 ...
 [7.3515361e-07 3.5320149e-06 7.2232939e-07 ... 1.0946500e-06
  3.0072113e-06 3.3031627e-06]
 [6.1942615e-07 3.1932070e-06 1.9182518e-07 ... 3.1588272e-07
  2.9534042e-06 3.7313052e-06]
 [2.8565469e-07 1.5370971e-06 2.4651037e-09 ... 5.4348277e-09
  1.4703259e-06 1.9504696e-06]]"
Data/Audio/Male/TMIT/SI1840.wav,Male-TMIT,"[[3.16036349e-05 4.19120151e-05 5.75872150e-07 ... 6.80566591e-05
  2.51119887e-03 2.00166487e-05]
 [1.54353023e-04 1.25167804e-04 7.38935487e-05 ... 1.59262738e-04
  4.95777279e-03 3.56622506e-03]
 [3.91248526e-04 2.22365954e-04 2.56492582e-04 ... 2.03741220e-04
  4.70965682e-03 1.16608897e-02]
 ...
 [4.09264430e-06 1.14478735e-05 1.73283206e-06 ... 4.82525093e-06
  5.92945526e-07 1.97750001e-06]
 [4.26318684e-06 1.22678930e-05 1.44513467e-06 ... 5.59076443e-06
  4.46696475e-07 2.12000782e-06]
 [2.15859404e-06 6.24707400e-06 6.60230114e-07 ... 2.93506560e-06
  1.93097605e-07 1.08826589e-06]]"
Data/Audio/Male/TMIT/SX225.wav,Male-TMIT,"[[1.2489468e-05 1.9430589e-04 2.5569067e-05 ... 5.2150717e-04
  6.9961644e-04 3.4387887e-04]
 [3.6241894e-05 3.9509483e-04 8.3684259e-05 ... 1.0795555e-03
  1.4373957e-03 8.2555314e-04]
 [7.4282143e-05 4.0663674e-04 1.7263766e-04 ... 1.1740535e-03
  1.5266142e-03 1.2367694e-03]
 ...
 [4.1344956e-06 1.2593047e-07 7.8487273e-07 ... 3.4647808e-06
  6.9883396e-07 4.5375837e-06]
 [3.7999025e-06 8.1881232e-08 9.8106739e-07 ... 4.8532806e-06
  2.6735506e-07 5.5880350e-06]
 [1.8413115e-06 2.7899105e-08 5.3481898e-07 ... 2.7042042e-06
  3.4470798e-08 2.9911650e-06]]"
Data/Audio/Male/TMIT/SI1411.wav,Male-TMIT,"[[1.6846208e-05 4.7822446e-06 4.6328580e-04 ... 2.0591530e-04
  5.9988000e-04 1.1465175e-03]
 [1.9126530e-04 8.1954997e-05 9.4574393e-04 ... 4.1622436e-04
  1.4178518e-03 2.7413582e-03]
 [5.5433600e-04 2.4617647e-04 9.9507521e-04 ... 3.5300056e-04
  2.0929233e-03 3.7816134e-03]
 ...
 [3.7240745e-06 8.6993288e-07 2.7830486e-06 ... 1.2516917e-06
  2.1766185e-07 1.7039067e-06]
 [3.8478611e-06 2.3080366e-07 1.2257843e-06 ... 9.7916234e-07
  6.3627319e-08 2.3158750e-06]
 [1.9452339e-06 2.8751957e-12 2.7951802e-07 ... 4.3733354e-07
  1.0756762e-08 1.2735009e-06]]"
Data/Audio/Male/TMIT/SI1491.wav,Male-TMIT,"[[2.3872244e-04 2.3512392e-04 2.2070291e-05 ... 5.3326068e-03
  1.2162348e-03 4.4757410e-04]
 [8.2307926e-04 6.1321602e-04 4.4027816e-05 ... 1.2692039e-02
  2.4644302e-03 1.0954494e-03]
 [1.6896150e-03 9.4274979e-04 6.1890103e-05 ... 1.7670212e-02
  2.4102242e-03 1.5702536e-03]
 ...
 [2.5908150e-06 6.6048551e-07 3.8994135e-06 ... 1.0095631e-06
  2.9706368e-06 1.3034328e-05]
 [1.1480323e-06 8.0989128e-07 3.6139254e-06 ... 4.3945863e-07
  3.0947472e-06 1.3318613e-05]
 [2.9121995e-07 4.4906542e-07 1.7569220e-06 ... 8.1381721e-08
  1.5737372e-06 6.7051024e-06]]"
Data/Audio/Male/TMIT/SX430.wav,Male-TMIT,
Data/Audio/Male/TMIT/SI2076.wav,Male-TMIT,"[[1.1374395e-04 1.9672161e-04 2.5938660e-05 ... 8.1986636e-06
  4.2597728e-04 2.3565150e-03]
 [2.7563193e-04 4.0796527e-04 5.9064816e-05 ... 2.1026748e-04
  9.1391831e-04 4.8354566e-03]
 [4.0195062e-04 4.4575959e-04 7.8754158e-05 ... 6.7354820e-04
  1.0298492e-03 5.0370237e-03]
 ...
 [6.9977009e-06 8.1942625e-07 1.4259790e-06 ... 7.8217436e-06
  8.8346032e-06 2.2630293e-06]
 [7.0744786e-06 8.7699959e-07 1.1458463e-06 ... 8.5110350e-06
  1.0119230e-05 1.3014874e-06]
 [3.5518271e-06 4.4937258e-07 5.2582595e-07 ... 4.3792720e-06
  5.2903238e-06 5.0969339e-07]]"
Data/Audio/Male/TMIT/SX416.wav,Male-TMIT,"[[1.9005810e-08 2.2857956e-04 2.6731834e-05 ... 1.7470436e-05
  7.6773943e-04 4.7451747e-04]
 [2.4387135e-05 4.6088474e-04 6.6553192e-05 ... 1.7878741e-04
  1.5943309e-03 9.6551585e-04]
 [9.8832927e-05 4.6144921e-04 1.0581555e-04 ... 5.6292181e-04
  1.7423439e-03 9.9547929e-04]
 ...
 [5.4038696e-06 4.6097748e-06 1.1932843e-06 ... 2.8506240e-06
  5.6973558e-06 2.5572203e-06]
 [6.9493603e-06 4.7903827e-06 8.8562916e-07 ... 2.8582519e-06
  6.2056461e-06 3.2742553e-06]
 [3.7730931e-06 2.4423864e-06 3.9450020e-07 ... 1.4230247e-06
  3.1912894e-06 1.7754207e-06]]"
Data/Audio/Male/TMIT/SX160.wav,Male-TMIT,"[[2.6784456e-04 3.3543503e-05 1.5941741e-04 ... 1.9998154e-04
  1.9493727e-04 2.2186337e-05]
 [6.4358173e-04 1.0398933e-04 4.1542557e-04 ... 4.6446078e-04
  3.9209309e-04 5.1203115e-05]
 [8.9333067e-04 2.0193486e-04 6.6301692e-04 ... 6.0812401e-04
  3.8577541e-04 7.3013536e-05]
 ...
 [4.0557461e-06 3.7733896e-06 6.3447815e-06 ... 1.3201384e-06
  1.8385447e-06 1.1633232e-06]
 [5.9857998e-06 5.2708324e-06 6.7290830e-06 ... 6.9571661e-07
  7.7176924e-07 1.0368547e-06]
 [3.3652823e-06 2.9286014e-06 3.4273271e-06 ... 2.0493553e-07
  1.8188869e-07 4.9192198e-07]]"
Data/Audio/Male/TMIT/SX180.wav,Male-TMIT,"[[4.2747878e-04 3.0850074e-03 8.1377039e-03 ... 7.8538889e-03
  2.0042008e-03 1.0284020e-02]
 [1.8659413e-03 7.3750345e-03 1.5002135e-02 ... 1.6504638e-02
  3.3434771e-03 2.2166934e-02]
 [4.4509768e-03 1.1063284e-02 1.2146233e-02 ... 1.8237891e-02
  1.7033283e-03 2.5890617e-02]
 ...
 [2.5979828e-06 7.5730086e-06 4.8315565e-07 ... 2.8322722e-06
  2.3425587e-06 6.0958432e-06]
 [1.0644243e-06 9.4635079e-06 6.0523365e-07 ... 1.1234117e-06
  3.2150047e-06 7.9336933e-06]
 [2.0439796e-07 5.0975495e-06 3.2983453e-07 ... 2.0177204e-07
  1.7921735e-06 4.3109949e-06]]"
Data/Audio/Male/TMIT/SX442.wav,Male-TMIT,"[[2.1868798e-05 6.8115194e-05 9.9096666e-05 ... 6.3702340e-05
  2.3657443e-05 1.1244416e-05]
 [6.6015338e-05 1.7253390e-04 2.1422935e-04 ... 1.6908647e-04
  6.7263492e-05 3.9714669e-05]
 [1.2340832e-04 2.7189319e-04 2.5324343e-04 ... 3.0953734e-04
  1.3780613e-04 8.7990353e-05]
 ...
 [3.1700567e-06 7.4263750e-07 7.6356463e-07 ... 1.4882390e-06
  4.8744653e-07 7.0466683e-07]
 [3.3134422e-06 4.3830417e-07 1.0673774e-06 ... 1.4711760e-06
  3.8039317e-07 7.6977221e-07]
 [1.6821321e-06 1.6868429e-07 6.2423220e-07 ... 7.2931829e-07
  1.7446661e-07 3.9927784e-07]]"
Data/Audio/Male/TMIT/SI1965.wav,Male-TMIT,"[[3.8182825e-05 7.2899878e-05 9.3791523e-06 ... 4.3080752e-03
  2.4606086e-06 6.9251896e-06]
 [9.3965027e-05 1.5567482e-04 4.1797659e-05 ... 9.0919193e-03
  1.2942959e-04 1.0563926e-03]
 [1.4447185e-04 1.8091612e-04 8.2154998e-05 ... 1.0413263e-02
  5.4250890e-04 3.5524829e-03]
 ...
 [6.1577379e-07 8.5460772e-07 3.5985803e-07 ... 2.8495122e-06
  1.5830710e-05 1.8977497e-07]
 [5.8862963e-07 2.2739148e-07 5.9573836e-07 ... 3.3927106e-06
  1.7376557e-05 2.0685739e-07]
 [2.8843115e-07 6.0076197e-09 3.6268074e-07 ... 1.8156825e-06
  8.9461009e-06 1.0715933e-07]]"
Data/Audio/Male/TMIT/SI1822.wav,Male-TMIT,"[[2.6261296e-06 1.5365712e-04 6.1095989e-04 ... 4.4998905e-07
  8.8948895e-05 8.1458951e-05]
 [7.3427955e-06 2.9881657e-04 1.3327800e-03 ... 7.0683700e-06
  1.8826894e-04 1.6109750e-04]
 [1.4505798e-05 2.8199796e-04 1.6556774e-03 ... 2.2418320e-05
  2.1657652e-04 1.5383831e-04]
 ...
 [4.4948379e-07 4.7927397e-06 1.4670203e-06 ... 7.7190435e-07
  8.2173756e-06 8.6493355e-07]
 [1.5211708e-07 3.9946422e-06 8.1731656e-07 ... 4.2872361e-07
  6.1565379e-06 4.7620412e-07]
 [1.5765250e-08 1.8376619e-06 3.1594809e-07 ... 1.3064934e-07
  2.7152362e-06 1.5041378e-07]]"
Data/Audio/Male/TMIT/SX276.wav,Male-TMIT,"[[1.6120130e-06 6.9154848e-05 2.0449577e-05 ... 6.5836626e-05
  1.0118167e-02 4.7795018e-03]
 [3.2513319e-05 2.4039444e-04 6.7111054e-05 ... 4.5723433e-04
  1.9494476e-02 1.0074951e-02]
 [1.1734656e-04 4.9082376e-04 1.3845786e-04 ... 1.6512363e-03
  1.7290974e-02 1.0886055e-02]
 ...
 [2.2467719e-07 7.7214409e-06 9.6195311e-07 ... 3.5934820e-06
  2.5485456e-08 1.5088079e-07]
 [6.4125594e-08 7.9617221e-06 2.5716329e-07 ... 3.7956113e-06
  2.6336133e-10 2.2671036e-07]
 [3.9185280e-10 4.0223035e-06 1.7236323e-12 ... 1.9373510e-06
  8.9889013e-10 1.3090286e-07]]"
Data/Audio/Male/TMIT/SX202.wav,Male-TMIT,"[[1.2295319e-04 9.5482821e-05 1.4655989e-04 ... 3.0751333e-05
  1.7095014e-03 1.4119516e-03]
 [2.5096073e-04 3.2660784e-04 4.1561961e-04 ... 1.0590401e-04
  3.2518385e-03 3.2958919e-03]
 [2.6207854e-04 6.9009239e-04 7.3844200e-04 ... 2.6951826e-04
  2.7586578e-03 4.3964833e-03]
 ...
 [3.0460205e-06 6.5763345e-07 7.4914601e-06 ... 3.5574105e-06
  2.0828797e-07 2.4109318e-06]
 [3.3120953e-06 6.6976588e-07 8.1095914e-06 ... 2.9859300e-06
  2.8184721e-07 2.3804837e-06]
 [1.7025457e-06 3.3676682e-07 4.1793305e-06 ... 1.4178503e-06
  1.6340103e-07 1.1788443e-06]]"
Data/Audio/Male/TMIT/SI1792.wav,Male-TMIT,"[[4.19624621e-06 5.17696433e-04 1.08096516e-04 ... 5.14308995e-05
  2.37538870e-06 1.42029108e-04]
 [1.23903947e-05 9.99873970e-04 2.89390970e-04 ... 5.03272808e-04
  3.19350511e-04 6.55932643e-04]
 [1.82150252e-05 8.92049109e-04 5.10114420e-04 ... 1.51539478e-03
  1.13665871e-03 1.54642807e-03]
 ...
 [2.25059466e-06 1.60102525e-06 2.99635485e-06 ... 4.23498295e-06
  2.24766700e-05 1.49616039e-06]
 [2.79330334e-06 4.29704954e-07 1.48965205e-06 ... 5.50923596e-06
  2.77784366e-05 2.51544930e-06]
 [1.51956385e-06 8.01724631e-10 4.09635476e-07 ... 2.99522526e-06
  1.48977169e-05 1.48913011e-06]]"
Data/Audio/Male/TMIT/SI1335.wav,Male-TMIT,"[[2.89198510e-07 9.15771408e-04 3.19515821e-04 ... 1.55900882e-04
  1.20736973e-03 1.29246304e-03]
 [4.20373993e-07 1.83860702e-03 6.33456861e-04 ... 3.57870158e-04
  3.04816966e-03 4.22558049e-03]
 [2.57490683e-07 1.85174495e-03 6.18099642e-04 ... 5.53513877e-04
  4.35307296e-03 7.78786698e-03]
 ...
 [1.07330486e-07 2.31390413e-06 2.86044110e-06 ... 7.05518175e-07
  1.62298804e-07 1.28260611e-08]
 [2.40638855e-07 2.20075731e-06 2.97147881e-06 ... 8.75895410e-07
  4.79464184e-08 5.47236567e-08]
 [1.46893683e-07 1.07598225e-06 1.50126925e-06 ... 4.77920594e-07
  2.88420732e-09 3.82736118e-08]]"
Data/Audio/Male/TMIT/SX270.wav,Male-TMIT,"[[1.5910718e-04 5.2324613e-04 5.6042016e-04 ... 2.7019258e-05
  7.9303430e-03 3.6623325e-02]
 [3.4935703e-04 1.2203909e-03 1.1844896e-03 ... 2.0270386e-04
  1.8535595e-02 6.8663374e-02]
 [4.0860707e-04 1.7025643e-03 1.3433769e-03 ... 5.6337652e-04
  2.3852598e-02 5.6280937e-02]
 ...
 [4.1675380e-06 6.3197713e-06 1.3009680e-05 ... 2.1720887e-06
  5.2710784e-06 5.6111812e-06]
 [5.1954121e-06 8.1962462e-06 1.8510760e-05 ... 2.2834488e-06
  5.0303629e-06 4.5997781e-06]
 [2.7985320e-06 4.4550829e-06 1.0342586e-05 ... 1.1528607e-06
  2.4389387e-06 2.1108563e-06]]"
